DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,1996,27840,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,1997,29530,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,1998,31060,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,1999,32340,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2000,34130,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2001,34960,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2002,35460,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2003,36090,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2004,37420,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2005,38330,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2006,39720,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2007,41650,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2008,41780,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2009,38230,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2010,39260,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2011,40010,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2012,39210,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2013,38650,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2014,38300,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2015,38350,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2016,39230,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2017,40430,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2018,40860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2019,41370,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2020,40270,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2021,41270,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2022,41470,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Finland,2023,40810,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,1995,26540,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,1996,26820,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,1997,27400,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,1998,28250,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,1999,29060,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2000,30060,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2001,30410,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2002,30520,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2003,30600,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2004,31250,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2005,31610,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2006,32240,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2007,32860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2008,32810,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2009,31720,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2010,32200,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2011,32830,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2012,32740,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2013,32830,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2014,32990,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2015,33200,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2016,33360,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2017,33920,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2018,34320,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2019,34880,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2020,32170,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2021,34260,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2022,35040,p
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,France,2023,35260,p
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,1995,6520,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,1996,7010,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,1997,7480,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,1998,7650,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,1999,7620,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2000,7920,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2001,8490,b
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2002,8970,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2003,9470,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2004,9860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2005,10270,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2006,10790,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2007,11340,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2008,11570,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2009,10790,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2010,10670,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2011,10690,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2012,10490,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2013,10510,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2014,10500,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2015,10810,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2016,11280,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2017,11770,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2018,12230,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2019,12940,b
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2020,11970,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2021,13580,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2022,14580,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Croatia,2023,14970,p
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,1995,6940,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,1996,6960,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,1997,7180,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,1998,7480,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,1999,7730,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2000,8090,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2001,8440,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2002,8860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2003,9240,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2004,9720,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2005,10160,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2006,10570,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2007,10630,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2008,10750,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2009,10040,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2010,10170,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2011,10400,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2012,10320,b
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2013,10570,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2014,11070,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2015,11520,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2016,11850,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2017,12380,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2018,13100,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2019,13780,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2020,13210,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2021,14210,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2022,14860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Hungary,2023,14740,p
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,1995,25900,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,1996,27620,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,1997,30350,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,1998,32560,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,1999,35600,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2000,38440,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2001,39860,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2002,41480,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2003,42030,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2004,44110,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2005,45600,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2006,46650,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2007,47670,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2008,44560,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2009,41890,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2010,42400,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2011,42920,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2012,42580,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2013,43300,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2014,47010,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2015,58040,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2016,58050,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2017,62970,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2018,66760,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2019,69040,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2020,73000,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2021,83910,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2022,89250,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Ireland,2023,82780,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1995,26510,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1996,26850,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1997,27360,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1998,27840,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1999,28310,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2000,29390,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2001,29960,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2002,29980,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2003,29840,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2004,30060,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2005,30110,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2006,30530,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2007,30790,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2008,30240,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2009,28470,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2010,28780,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2011,28880,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2012,27900,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2013,27340,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2014,27330,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2015,27620,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2016,28010,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2017,28510,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2018,28810,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2019,29000,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2020,26560,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2021,29080,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2022,30500,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2023,30730,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1995,4440,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1996,4700,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1997,5120,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1998,5550,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1999,5520,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2000,5750,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2001,6180,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2002,6650,
ESTAT:TIPSNA40(1.0),20/12/24 11:00:00,Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2003,7410,
